country,region,education level,gender,age group,household size,crop type,farming experience,land tenure,fertiliser,certified seeds,pest management,phone ownership,internet use,agricultural financing,bank account,mobile account,losses-rain pattern,losses-drought,losses-heatwave,losses-storms,losses-mudslides,farmer organization,service provider awareness,agricultural continuity,land expansion,fertiliser_score,seed_score,pest_score,adoption_score,high_adoption,climate_risk_score,high_climate_risk
Nigeria,Western Africa,primary,male,45-54,8.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,19.0,cash crops,5.0,own all the land,no,yes,no,yes,yes,no,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,1,0,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,25.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,primary,male,45-54,12.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,21.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,65 or older,20.0,cash crops,3.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,secondary,male,45-54,10.0,cash crops,4.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,tertiary education,male,35-44,4.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,1,yes,yes,yes,increase,0,1,1,2,1,2,0
Nigeria,Western Africa,secondary,male,45-54,7.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,25-34,9.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,6.0,cash crops,5.0,own all the land,yes,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,secondary,male,35-44,4.0,cash crops,1.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,8.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,10.0,cash crops,2.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,no education,male,35-44,16.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,35-44,7.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,30.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,secondary,male,45-54,12.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,yes,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,no education,male,45-54,18.0,cash crops,1.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,secondary,male,35-44,14.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,no,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,6.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,45-54,8.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,35-44,9.0,cash crops,3.0,own all the land,no,no,yes,yes,no,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,35-44,5.0,cash crops,5.0,own all the land,no,yes,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,tertiary education,male,35-44,16.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,no,yes,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,tertiary education,male,45-54,14.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,no,no,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,35-44,16.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,secondary,male,45-54,12.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,22.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,secondary,male,45-54,13.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,no,yes,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,no education,male,55-64,17.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,55-64,14.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,no,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,25-34,2.0,cash crops,5.0,own all the land,yes,yes,yes,yes,yes,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,no education,male,45-54,23.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,primary,male,35-44,7.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,primary,male,45-54,8.0,cash crops,3.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,tertiary education,male,25-34,5.0,cash crops,2.0,own all the land,no,yes,yes,yes,yes,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,primary,male,45-54,7.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,27.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,4.0,cash crops,5.0,own all the land,no,yes,yes,yes,yes,no,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,no education,male,35-44,20.0,cash crops,2.0,rent all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,35-44,12.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,35-44,6.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,18.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,secondary,male,45-54,10.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,7.0,cash crops,1.0,own all the land,no,yes,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,no education,male,45-54,14.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,14.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,55-64,20.0,cash crops,10.0,own all the land,no,yes,yes,yes,yes,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,no education,male,35-44,7.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,35-44,4.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,45-54,17.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,no,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,18.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,35-44,8.0,cash crops,3.0,own all the land,no,no,yes,yes,yes,no,no,yes,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,35-44,7.0,cash crops,4.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,tertiary education,male,35-44,13.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,no education,male,55-64,,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,no education,male,25-34,6.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,15.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,13.0,cash crops,1.0,own all the land,no,no,yes,yes,yes,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,65 or older,26.0,cash crops,3.0,rent all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,tertiary education,male,25-34,5.0,cash crops,2.0,own all the land,no,no,no,yes,yes,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,0,0,0,0,0
Nigeria,Western Africa,no education,male,35-44,20.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,24.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,9.0,cash crops,1.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,19.0,cash crops,2.0,own all the land,no,no,yes,yes,yes,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,25-34,5.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,35-44,15.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,35-44,18.0,cash crops,10.0,rent all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,10.0,cash crops,5.0,own all the land,no,yes,yes,yes,yes,no,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,55-64,25.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,secondary,male,35-44,14.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,no,yes,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,secondary,male,35-44,12.0,cash crops,5.0,own all the land,yes,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,no education,male,55-64,18.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,10.0,cash crops,5.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,tertiary education,male,55-64,10.0,cash crops,10.0,own all the land,no,yes,yes,yes,yes,no,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,secondary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,65 or older,17.0,cash crops,5.0,own all the land,no,yes,yes,yes,yes,no,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,65 or older,23.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,tertiary education,male,25-34,23.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,primary,male,45-54,14.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,14.0,cash crops,10.0,own all the land,yes,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,secondary,male,35-44,5.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,16.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,65 or older,15.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,15.0,cash crops,4.0,own all the land,yes,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,tertiary education,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,no,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,25-34,10.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,12.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,45-54,7.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,11.0,cash crops,5.0,rent all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,secondary,male,35-44,18.0,cash crops,3.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,45-54,16.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,35-44,9.0,cash crops,2.0,own all the land,no,no,yes,yes,yes,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,female,45-54,13.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,18.0,cash crops,2.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,secondary,male,45-54,20.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,35-44,20.0,cash crops,5.0,own all the land,yes,yes,yes,yes,yes,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,primary,male,45-54,20.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,1,1,2,1,2,0
Nigeria,Western Africa,primary,male,35-44,13.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,13.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,25-34,2.0,cash crops,5.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,primary,male,55-64,17.0,cash crops,5.0,own all the land,yes,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,tertiary education,male,35-44,5.0,cash crops,4.0,own all the land,no,yes,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,45-54,12.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,35-44,15.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,45-54,20.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,15.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,45-54,18.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,45-54,10.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,55-64,12.0,cash crops,5.0,own all the land,yes,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,1,1,1,3,1,0,0
Nigeria,Western Africa,primary,male,35-44,20.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,tertiary education,male,35-44,13.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,primary,male,35-44,12.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,13.0,cash crops,1.0,own all the land,no,yes,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,0,0
Nigeria,Western Africa,primary,male,35-44,15.0,cash crops,3.0,own all the land,no,no,yes,yes,no,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,secondary,male,35-44,5.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,secondary,male,35-44,16.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,no,yes,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,25-34,5.0,cash crops,4.0,own all the land,no,yes,yes,yes,yes,no,no,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,primary,male,45-54,17.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,35-44,12.0,cash crops,4.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,no education,male,65 or older,25.0,cash crops,5.0,own all the land,no,no,yes,yes,no,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,no education,male,35-44,10.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,45-54,13.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,35-44,15.0,cash crops,1.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,35-44,9.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,no,yes,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,35-44,9.0,cash crops,5.0,own all the land,no,no,yes,yes,no,no,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,35-44,10.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,2,0
Nigeria,Western Africa,tertiary education,male,45-54,8.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,19.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,no education,male,55-64,19.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,55-64,12.0,cash crops,10.0,own all the land,no,yes,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,1,1,2,1,1,0
Nigeria,Western Africa,no education,male,55-64,12.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,35-44,6.0,cash crops,4.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,primary,male,35-44,21.0,cash crops,10.0,own all the land,no,no,yes,yes,yes,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,no education,male,55-64,15.0,cash crops,10.0,own all the land,no,no,yes,yes,no,yes,yes,no,1,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
Nigeria,Western Africa,secondary,male,45-54,9.0,cash crops,5.0,own all the land,no,no,yes,yes,yes,yes,yes,no,0,0,0,0,0,yes,yes,yes,increase,0,0,1,1,0,0,0
Nigeria,Western Africa,primary,male,45-54,15.0,cash crops,5.0,own all the land,no,no,yes,yes,no,yes,yes,no,0,1,0,0,0,yes,yes,yes,increase,0,0,1,1,0,1,0
