country,region,education level,gender,age group,household size,crop type,farm size (acres),farming experience,land tenure,fertiliser,certified seeds,pest management,phone ownership,internet use,agricultural financing,bank account,mobile account,losses-rain pattern,losses-drought,losses-heatwave,losses-storms,losses-mudslides,farmer organization,service provider awareness,agricultural continuity,land expansion
Tanzania,Eastern Africa,primary,male,25-34,3,food crops,,3 years,own all the land,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,9,food crops,,5-10 years,own part of the land and rent the rest,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,7,food crops,,>10 years,rent all the land,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,6,food crops,,>10 years,own all the land,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,5,food crops,,>10 years,rent all the land,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,secondary,male,25-34,3,food crops,,4 years,own all the land,yes,yes,yes,yes,yes,no,no,yes,,,,,,no,no,yes,
Tanzania,Eastern Africa,primary,male,55-64,6,food crops,,>10 years,own all the land,yes,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,35-44,6,food crops,,>10 years,rent all the land,yes,yes,yes,no,no,no,no,yes,no,no,yes,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,25-34,5,food crops,,5-10 years,own all the land,yes,no,no,yes,yes,no,no,yes,,,,,,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,5,food crops,,>10 years,own all the land,yes,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,
Tanzania,Eastern Africa,primary,male,45-54,5,food crops,,>10 years,own part of the land and rent the rest,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,no education,male,18-24,6,food crops,,1 year,rent all the land,yes,no,yes,yes,no,no,no,no,,,,,,no,no,yes,
Tanzania,Eastern Africa,primary,male,25-34,4,food crops,,5 years,own all the land,yes,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,secondary,male,25-34,5,food crops,,5-10 years,own all the land,yes,no,no,yes,no,no,yes,yes,,,,,,yes,no,yes,
Tanzania,Eastern Africa,primary,male,35-44,4,food crops,,5 years,own all the land,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,5,food crops,,3 years,rent all the land,yes,yes,no,yes,no,no,yes,yes,,,,,,no,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,4,food crops,,>10 years,rent all the land,yes,no,no,yes,no,,no,yes,,,,,,yes,no,yes,
Tanzania,Eastern Africa,primary,male,45-54,7,food crops,,5 years,own all the land,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,25-34,6,food crops,,5-10 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,secondary,male,,6,food crops,,5-10 years,own part of the land and rent the rest,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,5,food crops,,>10 years,own all the land,yes,no,yes,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,7,food crops,,>10 years,rent all the land,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,5,food crops,,>10 years,own part of the land and rent the rest,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,
Tanzania,Eastern Africa,primary,male,35-44,7,food crops,,5-10 years,own all the land,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,
Tanzania,Eastern Africa,no education,male,55-64,5,food crops,,>10 years,own part of the land and rent the rest,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,secondary,male,55-64,5,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,4,food crops,,5-10 years,own all the land,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,
Tanzania,Eastern Africa,primary,female,35-44,7,food crops,,>10 years,own all the land,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,secondary,female,35-44,5,food crops,,5 years,own part of the land and rent the rest,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,no,yes,no,yes,
Tanzania,Eastern Africa,primary,male,45-54,9,food crops,,1 year,rent all the land,yes,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,7,food crops,,>10 years,own part of the land and rent the rest,yes,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,no,no,yes,
Tanzania,Eastern Africa,primary,female,55-64,3,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,8,food crops,,>10 years,own part of the land and rent the rest,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,secondary,male,,6,food crops,,3 years,own part of the land and rent the rest,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,55-64,1,food crops,,3 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,3,food crops,,>10 years,own part of the land and rent the rest,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,5,food crops,,>10 years,own all the land,yes,no,no,yes,no,yes,yes,yes,,,,,,yes,yes,yes,
Tanzania,Eastern Africa,secondary,male,25-34,1,food crops,,3 years,rent all the land,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,4,food crops,,5-10 years,own all the land,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,yes,
Tanzania,Eastern Africa,primary,male,45-54,1,food crops,,2 years,,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,35-44,3,food crops,,>10 years,rent all the land,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,5,food crops,,4 years,rent all the land,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,35-44,5,food crops,,>10 years,rent all the land,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,3,food crops,,3 years,own all the land,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,
Tanzania,Eastern Africa,primary,female,55-64,5,food crops,,1 year,rent all the land,yes,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,secondary,male,65 or older,3,food crops,,5-10 years,own all the land,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,6,food crops,,5 years,own all the land,no,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,yes,
Tanzania,Eastern Africa,secondary,male,35-44,4,food crops,,3 years,rent all the land,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,6,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,no education,male,55-64,6,food crops,,>10 years,own all the land,yes,no,no,yes,no,no,no,yes,,,,,,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,55-64,6,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,5,food crops,,3 years,own all the land,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,55-64,2,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,female,35-44,4,food crops,,5-10 years,own all the land,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,
Tanzania,Eastern Africa,primary,male,45-54,8,food crops,,2 years,own part of the land and rent the rest,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,4,food crops,,5-10 years,own all the land,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,6,food crops,,>10 years,own part of the land and rent the rest,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,female,55-64,2,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,6,food crops,,>10 years,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,female,45-54,6,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,
Tanzania,Eastern Africa,primary,male,45-54,6,food crops,,5-10 years,own part of the land and rent the rest,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,
Tanzania,Eastern Africa,primary,male,35-44,5,food crops,,5-10 years,own all the land,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,
Ethiopia,Eastern Africa,no education,male,,5,food crops,,2 years,own all the land,yes,yes,yes,no,no,no,yes,yes,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,7,food crops,,>10 years,own all the land,yes,yes,no,no,no,no,no,no,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,55-64,7,food crops,,>10 years,own all the land,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,25-34,5,food crops,,5-10 years,own all the land,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,35-44,4,food crops,,2 years,own all the land,yes,no,no,yes,yes,no,yes,yes,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,65 or older,8,food crops,,>10 years,own all the land,yes,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,65 or older,9,food crops,,,own all the land,yes,yes,no,yes,no,no,yes,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,3,food crops,,>10 years,own all the land,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,remain constant
Ethiopia,Eastern Africa,tertiary education,male,25-34,3,food crops,,2 years,own all the land,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,45-54,7,food crops,,>10 years,own part of the land and rent the rest,yes,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,55-64,6,food crops,,2 years,own part of the land and rent the rest,yes,yes,yes,yes,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,45-54,6,food crops,,>10 years,own all the land,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,8,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,7,food crops,,>10 years,own all the land,yes,no,yes,no,no,no,i dont know,i dont know,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,25-34,5,food crops,,>10 years,,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,,4,food crops,,3 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,55-64,6,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,45-54,,food crops,,>10 years,own part of the land and rent the rest,yes,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,secondary,female,45-54,3,food crops,,2 years,own all the land,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,35-44,5,food crops,,5-10 years,own all the land,yes,no,no,yes,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,4,food crops,,>10 years,own all the land,yes,yes,yes,no,no,no,no,no,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,8,food crops,,>10 years,own all the land,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,45-54,8,food crops,,>10 years,own all the land,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,55-64,7,food crops,,>10 years,own all the land,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,primary,male,55-64,7,food crops,,,own all the land,yes,yes,no,yes,no,no,yes,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,4,food crops,,2 years,own all the land,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,4,food crops,,5-10 years,own all the land,yes,yes,no,no,no,no,no,i dont know,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,55-64,6,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,yes,yes,no,,,,,,yes,,yes,remain constant
Ethiopia,Eastern Africa,primary,male,35-44,2,food crops,,3 years,rent all the land,yes,yes,no,yes,no,no,yes,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,5,food crops,,>10 years,own all the land,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,55-64,5,food crops,,5-10 years,own all the land,yes,no,yes,yes,no,no,no,no,,,,,,yes,yes,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,35-44,6,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,45-54,8,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,45-54,7,food crops,,>10 years,own all the land,yes,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,,4,food crops,,2 years,own all the land,yes,yes,yes,yes,no,no,yes,yes,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,4,food crops,,>10 years,own all the land,yes,no,yes,no,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,6,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,35-44,4,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,25-34,5,food crops,,1 year,own all the land,yes,yes,no,yes,no,no,yes,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,3,food crops,,5-10 years,,no,no,no,no,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,45-54,6,food crops,,>10 years,rent all the land,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,,male,65 or older,4,food crops,,>10 years,own all the land,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,10,food crops,,1 year,own all the land,yes,no,yes,yes,no,no,no,yes,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,7,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,7,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,yes,no,,,,,,yes,no,yes,remain constant
Ethiopia,Eastern Africa,no education,male,35-44,5,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,7,food crops,,5-10 years,own all the land,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,35-44,4,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,65 or older,5,food crops,,>10 years,own all the land,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,65 or older,10,food crops,,>10 years,own all the land,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,4,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,8,food crops,,5-10 years,own all the land,yes,yes,no,no,no,no,yes,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,65 or older,,food crops,,1 year,own part of the land and rent the rest,yes,yes,yes,yes,no,yes,no,no,,,,,,yes,no,yes,remain constant
Ethiopia,Eastern Africa,primary,male,45-54,3,food crops,,>10 years,own all the land,no,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,45-54,4,food crops,,5-10 years,rent all the land,yes,yes,yes,yes,no,no,yes,no,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,35-44,7,food crops,,5-10 years,own all the land,yes,yes,no,yes,no,no,yes,yes,,,,,,no,yes,yes,increase
Ethiopia,Eastern Africa,tertiary education,male,35-44,3,food crops,,3 years,own all the land,yes,yes,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,5,food crops,,5-10 years,own part of the land and rent the rest,yes,no,no,yes,no,no,yes,yes,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,primary,male,65 or older,5,food crops,,>10 years,own all the land,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,4,food crops,,5-10 years,own all the land,yes,no,yes,no,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,65 or older,4,food crops,,>10 years,own all the land,yes,no,yes,no,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,6,food crops,,>10 years,own all the land,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,6,food crops,,>10 years,own all the land,no,no,no,no,no,no,i dont know,i dont know,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,45-54,6,food crops,,2 years,,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,increase
Ethiopia,Eastern Africa,primary,male,55-64,6,food crops,,>10 years,own all the land,yes,no,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,25-34,4,food crops,,5-10 years,own all the land,no,yes,no,no,no,no,no,no,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,secondary,male,35-44,5,food crops,,>10 years,own all the land,yes,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,8,food crops,,>10 years,own all the land,no,yes,no,no,no,no,no,no,,,,,,no,,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,6,food crops,,>10 years,own all the land,no,no,yes,yes,no,no,no,i dont know,,,,,,no,no,yes,increase
Ethiopia,Eastern Africa,primary,male,25-34,3,food crops,,>10 years,own all the land,no,yes,no,yes,no,no,yes,yes,,,,,,no,no,yes,remain constant
Ethiopia,Eastern Africa,primary,male,45-54,10,food crops,,4 years,own all the land,,,,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,45-54,6,food crops,,3 years,own part of the land and rent the rest,yes,yes,yes,yes,no,no,yes,no,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,55-64,7,food crops,,>10 years,own all the land,yes,yes,yes,no,,no,i dont know,i dont know,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,primary,male,35-44,3,food crops,,5 years,own all the land,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,increase
Ethiopia,Eastern Africa,no education,male,65 or older,6,food crops,,>10 years,own all the land,no,no,yes,no,no,no,no,no,,,,,,yes,yes,yes,increase
Ethiopia,Eastern Africa,,male,55-64,6,food crops,,2 years,,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,primary,male,45-54,8,food crops,,>10 years,own all the land,no,no,yes,yes,no,no,no,no,,,,,,yes,no,yes,increase
Ethiopia,Eastern Africa,primary,male,45-54,7,food crops,,5-10 years,own all the land,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,increase
Ethiopia,Eastern Africa,no education,male,35-44,6,food crops,,5 years,own all the land,yes,no,no,no,no,no,no,no,,,,,,yes,no,no,remain constant
